date,cash,market_value,equity,positions
2024-01-12,641543.8,275533.0,917076.8,2
2024-01-15,636054.75,283050.0,919104.75,2
2024-01-16,544656.0,377705.0,922361.0,3
2024-01-17,498654.04,418537.0,917191.04,3
2024-01-18,496483.02,420581.0,917064.02,3
2024-01-19,496483.02,420074.0,916557.02,3
2024-01-22,496483.02,414708.0,911191.02,3
2024-01-23,630272.26,282775.0,913047.26,2
2024-01-24,630272.26,288460.0,918732.26,2
2024-01-25,538998.54,386784.0,925782.54,3
2024-01-26,538998.54,397218.0,936216.54,3
2024-01-29,411805.47,527422.0,939227.47,4
2024-01-30,363324.28,572340.0,935664.28,4
2024-01-31,363324.28,572272.0,935596.28,4
2024-02-01,363324.28,567335.0,930659.28,4
2024-02-02,360079.25,568278.0,928357.25,4
2024-02-05,360079.25,579957.0,940036.25,4
2024-02-06,360079.25,580504.0,940583.25,4
2024-02-07,265844.15,681001.0,946845.15,5
2024-02-08,220555.38,726107.0,946662.38,5
2024-02-19,220555.38,737167.0,957722.38,5
2024-02-20,126700.98,835854.0,962554.98,6
2024-02-21,77846.9,898150.0,975996.9,6
2024-02-22,3382.55,982040.0,985422.55,7
2024-02-23,2682.89,979124.0,981806.89,8
2024-02-26,877.87,963460.0,964337.87,8
2024-02-27,877.87,967775.0,968652.87,8
2024-02-28,74.86,965071.0,965145.86,9
2024-02-29,74.86,968766.0,968840.86,9
2024-03-01,74.86,970725.0,970799.86,9
2024-03-04,74.86,969024.0,969098.86,9
2024-03-05,123.66,980112.0,980235.66,9
2024-03-06,12134.14,964049.0,976183.14,10
2024-03-07,414.03,980078.0,980492.03,10
2024-03-08,5118.18,970874.0,975992.18,10
2024-03-11,623.75,982120.0,982743.75,10
2024-03-12,209.75,982850.0,983059.75,10
2024-03-13,209.75,969637.0,969846.75,10
2024-03-14,209.75,962987.0,963196.75,10
2024-03-15,209.75,969230.0,969439.75,10
2024-03-18,209.75,970733.0,970942.75,10
2024-03-19,209.75,962013.0,962222.75,10
2024-03-20,209.75,962690.0,962899.75,10
2024-03-21,4575.82,959620.0,964195.82,10
2024-03-22,926.78,951677.0,952603.78,10
2024-03-25,8246.43,943944.0,952190.43,9
2024-03-26,1211.32,960428.0,961639.32,8
2024-03-27,292.31,956790.0,957082.31,8
2024-03-28,292.31,961452.0,961744.31,8
2024-03-29,292.31,972929.0,973221.31,8
2024-04-01,292.31,988325.0,988617.31,8
2024-04-02,292.31,987002.0,987294.31,8
2024-04-03,292.31,984855.0,985147.31,8
2024-04-08,2851.2,979790.0,982641.2,8
2024-04-09,326.17,979058.0,979384.17,9
2024-04-10,326.17,974400.0,974726.17,9
2024-04-11,326.17,969726.0,970052.17,9
2024-04-12,326.17,960676.0,961002.17,9
2024-04-15,326.17,987874.0,988200.17,9
2024-04-16,1361.71,985300.0,986661.71,9
2024-04-17,1138.15,994081.0,995219.15,9
2024-04-18,1383.45,993839.0,995222.45,9
2024-04-19,16497.81,969791.0,986288.81,9
2024-04-22,1140.66,980109.0,981249.66,9
2024-04-23,81.65,977648.0,977729.65,9
2024-04-24,81.65,981025.0,981106.65,9
2024-04-25,81.65,990732.0,990813.65,9
2024-04-26,81.65,1000803.0,1000884.65,9
2024-04-29,81.65,1010388.0,1010469.65,9
2024-04-30,81.65,1007178.0,1007259.65,9
2024-05-06,81.65,1025362.0,1025443.65,9
2024-05-07,81.65,1023292.0,1023373.65,9
2024-05-08,81.65,1014756.0,1014837.65,9
2024-05-09,81.65,1022026.0,1022107.65,9
2024-05-10,81.65,1024412.0,1024493.65,9
2024-05-13,81.65,1022678.0,1022759.65,9
2024-05-14,81.65,1015519.0,1015600.65,9
2024-05-15,81.65,1006213.0,1006294.65,9
2024-05-16,81.65,1016482.0,1016563.65,9
2024-05-17,81.65,1029275.0,1029356.65,9
2024-05-20,2003.05,1023878.0,1025881.05,9
2024-05-21,2003.05,1023619.0,1025622.05,9
2024-05-22,1124.04,1021489.0,1022613.04,9
2024-05-23,1818.8,1010855.0,1012673.8,10
2024-05-24,1818.8,998896.0,1000714.8,10
2024-05-27,1818.8,1006386.0,1008204.8,10
2024-05-28,788.79,995390.0,996178.79,10
2024-05-29,95824.33,904158.0,999982.33,9
2024-05-30,1187.73,992907.0,994094.73,9
2024-05-31,171.72,992392.0,992563.72,9
2024-06-03,171.72,1002336.0,1002507.72,9
2024-06-04,86622.21,919364.0,1005986.21,8
