date,cash,market_value,equity,positions
2024-01-12,636365.81,283386.0,919751.81,2
2024-01-15,636365.81,285400.0,921765.81,2
2024-01-16,544235.86,380794.0,925029.86,3
2024-01-17,498233.9,421589.0,919822.9,3
2024-01-18,496784.89,422913.0,919697.89,3
2024-01-19,496784.89,422424.0,919208.89,3
2024-01-22,496784.89,417031.0,913815.89,3
2024-01-23,630574.13,285100.0,915674.13,2
2024-01-24,630574.13,290845.0,921419.13,2
2024-01-25,538570.21,389977.0,928547.21,3
2024-01-26,538570.21,400481.0,939051.21,3
2024-01-29,505001.48,436639.0,941640.48,3
2024-01-30,503332.46,436090.0,939422.46,3
2024-01-31,410548.34,529483.0,940031.34,4
2024-02-01,364531.38,570565.0,935096.38,4
2024-02-02,358236.32,574539.0,932775.32,4
2024-02-05,358236.32,586335.0,944571.32,4
2024-02-06,358236.32,586921.0,945157.32,4
2024-02-07,264001.22,687433.0,951434.22,5
2024-02-08,218712.45,732539.0,951251.45,5
2024-02-19,218712.45,743714.0,962426.45,5
2024-02-20,124858.05,842412.0,967270.05,6
2024-02-21,78447.99,902386.0,980833.99,6
2024-02-22,1517.62,988796.0,990313.62,7
2024-02-23,2541.09,984193.0,986734.09,8
2024-02-26,736.07,968434.0,969170.07,8
2024-02-27,736.07,972742.0,973478.07,8
2024-02-28,332.07,969652.0,969984.07,9
2024-02-29,332.07,973293.0,973625.07,9
2024-03-01,332.07,975238.0,975570.07,9
2024-03-04,332.07,973560.0,973892.07,9
2024-03-05,158.61,984992.0,985150.61,9
2024-03-06,11761.99,969346.0,981107.99,10
2024-03-07,446.88,985000.0,985446.88,10
2024-03-08,5151.03,975713.0,980864.03,10
2024-03-11,656.6,986901.0,987557.6,10
2024-03-12,242.6,987581.0,987823.6,10
2024-03-13,242.6,974314.0,974556.6,10
2024-03-14,242.6,967661.0,967903.6,10
2024-03-15,242.6,973836.0,974078.6,10
2024-03-18,242.6,975328.0,975570.6,10
2024-03-19,242.6,966593.0,966835.6,10
2024-03-20,242.6,967283.0,967525.6,10
2024-03-21,2293.74,966538.0,968831.74,10
2024-03-22,466.72,956827.0,957293.72,10
2024-03-25,7786.37,949078.0,956864.37,9
2024-03-26,751.26,965635.0,966386.26,8
2024-03-27,751.26,961052.0,961803.26,8
2024-03-28,751.26,965694.0,966445.26,8
2024-03-29,342.26,977359.0,977701.26,8
2024-04-01,342.26,992776.0,993118.26,8
2024-04-02,342.26,991309.0,991651.26,8
2024-04-03,342.26,988984.0,989326.26,8
2024-04-08,4032.28,982838.0,986870.28,8
2024-04-09,1507.25,982160.0,983667.25,9
2024-04-10,1507.25,977483.0,978990.25,9
2024-04-11,233.24,974027.0,974260.24,9
2024-04-12,233.24,964896.0,965129.24,9
2024-04-15,233.24,992074.0,992307.24,9
2024-04-16,1069.59,989609.0,990678.59,9
2024-04-17,2356.87,996891.0,999247.87,9
2024-04-18,485.63,998642.0,999127.63,9
2024-04-19,18728.34,971401.0,990129.34,9
2024-04-22,777.53,984287.0,985064.53,9
2024-04-23,777.53,980793.0,981570.53,9
2024-04-24,777.53,984184.0,984961.53,9
2024-04-25,777.53,993982.0,994759.53,9
2024-04-26,777.53,1004057.0,1004834.53,9
2024-04-29,777.53,1013722.0,1014499.53,9
2024-04-30,777.53,1010454.0,1011231.53,9
2024-05-06,777.53,1028753.0,1029530.53,9
2024-05-07,777.53,1026653.0,1027430.53,9
2024-05-08,777.53,1018084.0,1018861.53,9
2024-05-09,777.53,1025381.0,1026158.53,9
2024-05-10,777.53,1027842.0,1028619.53,9
2024-05-13,777.53,1026139.0,1026916.53,9
2024-05-14,334.53,1019374.0,1019708.53,9
2024-05-15,334.53,1010028.0,1010362.53,9
2024-05-16,334.53,1020414.0,1020748.53,9
2024-05-17,334.53,1033291.0,1033625.53,9
2024-05-20,790.08,1029357.0,1030147.08,9
2024-05-21,790.08,1029134.0,1029924.08,9
2024-05-22,348.08,1026554.0,1026902.08,9
2024-05-23,1759.94,1015194.0,1016953.94,10
2024-05-24,1759.94,1003134.0,1004893.94,10
2024-05-27,1759.94,1010630.0,1012389.94,10
2024-05-28,729.93,999545.0,1000274.93,10
2024-05-29,96584.84,907456.0,1004040.84,9
2024-05-30,1948.24,996202.0,998150.24,9
2024-05-31,932.23,995685.0,996617.23,9
2024-06-03,932.23,1005633.0,1006565.23,9
2024-06-04,85390.21,924690.0,1010080.21,8
2024-06-05,85390.21,920307.0,1005697.21,8
2024-06-06,85390.21,922524.0,1007914.21,8
2024-06-07,85390.21,916135.0,1001525.21,8
2024-06-11,198704.03,797927.0,996631.03,7
2024-06-12,322005.25,676813.0,998818.25,6
2024-06-13,322005.25,682101.0,1004106.25,6
2024-06-14,383743.29,605773.0,989516.29,5
2024-06-17,523431.04,465032.0,988463.04,4
2024-06-18,600052.76,388519.0,988571.76,4
2024-06-19,719759.58,269407.0,989166.58,3
2024-06-20,694465.01,295334.0,989799.01,3
2024-06-21,694465.01,294937.0,989402.01,3
2024-06-24,694465.01,297735.0,992200.01,3
2024-06-25,597943.14,395510.0,993453.14,3
2024-06-26,597943.14,394169.0,992112.14,3
2024-06-27,597943.14,394142.0,992085.14,3
2024-06-28,597943.14,394904.0,992847.14,3
2024-07-01,597943.14,396976.0,994919.14,3
2024-07-02,597943.14,397649.0,995592.14,3
2024-07-03,500903.92,491575.0,992478.92,4
2024-07-04,402273.28,591083.0,993356.28,5
2024-07-05,354460.85,634268.0,988728.85,5
2024-07-08,546549.75,449693.0,996242.75,3
2024-07-09,546549.75,455799.0,1002348.75,3
2024-07-10,546549.75,453351.0,999900.75,3
2024-07-11,447283.95,554631.0,1001914.95,4
2024-07-12,546238.68,458638.0,1004876.68,3
2024-07-15,445860.59,564644.0,1010504.59,4
2024-07-16,397824.1,614083.0,1011907.1,4
2024-07-17,486931.33,521598.0,1008529.33,4
2024-07-18,581576.3,428316.0,1009892.3,4
2024-07-19,602910.07,407475.0,1010385.07,4
2024-07-22,553969.35,453640.0,1007609.35,4
2024-07-23,505316.7,494783.0,1000099.7,4
2024-07-24,381584.54,615597.0,997181.54,5
2024-07-25,332587.8,664626.0,997213.8,5
2024-07-26,332587.8,662842.0,995429.8,5
2024-07-29,427000.0,563723.0,990723.0,4
2024-07-30,427000.0,561679.0,988679.0,4
2024-07-31,427000.0,568730.0,995730.0,4
2024-08-01,427000.0,563177.0,990177.0,4
2024-08-02,427000.0,553900.0,980900.0,4
2024-08-05,427000.0,549766.0,976766.0,4
2024-08-06,685323.52,290466.0,975789.52,2
2024-08-07,685323.52,290766.0,976089.52,2
2024-08-08,588445.34,389624.0,978069.34,3
2024-08-09,541463.13,433362.0,974825.13,3
2024-08-12,541463.13,435592.0,977055.13,3
2024-08-13,541463.13,434194.0,975657.13,3
2024-08-14,541463.13,433370.0,974833.13,3
2024-08-15,541463.13,438338.0,979801.13,3
2024-08-16,541463.13,437764.0,979227.13,3
2024-08-19,541463.13,434390.0,975853.13,3
2024-08-20,541463.13,433624.0,975087.13,3
2024-08-21,541463.13,434230.0,975693.13,3
2024-08-22,541463.13,440608.0,982071.13,3
2024-08-23,541463.13,440856.0,982319.13,3
2024-08-26,538467.1,437394.0,975861.1,3
2024-08-27,538467.1,438248.0,976715.1,3
2024-08-28,538467.1,437772.0,976239.1,3
2024-08-29,682657.43,294552.0,977209.43,2
2024-08-30,825873.51,150042.0,975915.51,1
2024-09-02,729898.56,243860.0,973758.56,2
2024-09-03,633931.61,342234.0,976165.61,3
2024-09-04,538739.85,435446.0,974185.85,3
2024-09-05,532561.79,445864.0,978425.79,3
2024-09-06,437136.99,537396.0,974532.99,4
2024-09-09,437136.99,532465.0,969601.99,4
2024-09-10,527788.04,439764.0,967552.04,3
2024-09-11,527788.04,443430.0,971218.04,3
2024-09-12,452568.49,516966.0,969534.49,4
2024-09-13,414782.67,551936.0,966718.67,4
2024-09-18,338256.77,635301.0,973557.77,5
2024-09-19,218874.74,761890.0,980764.74,6
2024-09-20,147881.29,826670.0,974551.29,6
2024-09-23,147881.29,828516.0,976397.29,6
2024-09-24,51256.17,957871.0,1009127.17,7
2024-09-25,3998.89,1023612.0,1027610.89,7
2024-09-26,3998.89,1067301.0,1071299.89,7
2024-09-27,3998.89,1130441.0,1134439.89,7
2024-09-30,239073.46,985606.0,1224679.46,7
2024-10-08,760331.01,559784.0,1320115.01,7
2024-10-09,717612.07,556644.0,1274256.07,9
2024-10-10,631154.95,652723.0,1283877.95,9
2024-10-11,478332.27,779418.0,1257750.27,10
2024-10-14,297742.57,975052.0,1272794.57,10
2024-10-15,194529.66,1051901.0,1246430.66,10
2024-10-16,105446.5,1125931.0,1231377.5,10
2024-10-17,5788.6,1211370.0,1217158.6,10
2024-10-18,1003.55,1254576.0,1255579.55,10
2024-10-21,160.54,1259458.0,1259618.54,10
2024-10-22,160.54,1266939.0,1267099.54,10
2024-10-23,160.54,1276549.0,1276709.54,10
2024-10-24,160.54,1253101.0,1253261.54,10
2024-10-25,160.54,1269907.0,1270067.54,10
2024-10-28,160.54,1273429.0,1273589.54,10
2024-10-29,160.54,1260881.0,1261041.54,10
2024-10-30,160.54,1254930.0,1255090.54,10
2024-10-31,160.54,1247100.0,1247260.54,10
2024-11-01,160.54,1242239.0,1242399.54,10
2024-11-04,160.54,1261942.0,1262102.54,10
2024-11-05,160.54,1287067.0,1287227.54,10
2024-11-06,160.54,1272101.0,1272261.54,10
2024-11-07,160.54,1308421.0,1308581.54,10
2024-11-08,160.54,1289856.0,1290016.54,10
2024-11-11,160.54,1293459.0,1293619.54,10
2024-11-12,5532.61,1285790.0,1291322.61,10
2024-11-13,7198.63,1291790.0,1298988.63,10
2024-11-14,1930.54,1276628.0,1278558.54,10
2024-11-15,1930.54,1258030.0,1259960.54,10
2024-11-18,1930.54,1252984.0,1254914.54,10
2024-11-19,1930.54,1254233.0,1256163.54,10
2024-11-20,758.53,1269079.0,1269837.53,10
2024-11-21,758.53,1262568.0,1263326.53,10
2024-11-22,758.53,1224804.0,1225562.53,10
2024-11-25,168054.33,1053253.0,1221307.33,9
2024-11-26,115726.73,1107104.0,1222830.73,9
2024-11-27,115726.73,1127959.0,1243685.73,9
2024-11-28,115726.73,1116524.0,1232250.73,9
2024-11-29,115726.73,1131201.0,1246927.73,9
2024-12-02,115726.73,1134504.0,1250230.73,9
2024-12-03,115726.73,1135365.0,1251091.73,9
2024-12-04,115726.73,1126221.0,1241947.73,9
2024-12-05,8298.81,1227641.0,1235939.81,10
2024-12-06,1115.74,1259995.0,1261110.74,10
2024-12-09,1115.74,1262626.0,1263741.74,10
2024-12-10,1115.74,1269172.0,1270287.74,10
2024-12-11,3453.01,1264846.0,1268299.01,9
2024-12-12,2275.0,1277957.0,1280232.0,9
2024-12-13,2275.0,1254012.0,1256287.0,9
2024-12-16,378.17,1238012.0,1238390.17,8
2024-12-17,762.16,1242327.0,1243089.16,9
2024-12-18,762.16,1250361.0,1251123.16,9
2024-12-19,762.16,1247642.0,1248404.16,9
2024-12-20,4070.18,1236777.0,1240847.18,9
2024-12-23,1146.15,1246085.0,1247231.15,9
2024-12-24,287.14,1263697.0,1263984.14,9
2024-12-25,287.14,1259530.0,1259817.14,9
2024-12-26,287.14,1253802.0,1254089.14,9
2024-12-27,287.14,1248874.0,1249161.14,9
2024-12-30,52880.76,1207084.0,1259964.76,8
2024-12-31,1156.19,1246455.0,1247611.19,8
2025-01-02,38086.35,1186560.0,1224646.35,7
2025-01-03,74820.86,1145933.0,1220753.86,7
2025-01-06,74820.86,1152603.0,1227423.86,7
2025-01-07,74820.86,1148578.0,1223398.86,7
2025-01-08,483286.2,750411.0,1233697.2,4
2025-01-09,483286.2,745840.0,1229126.2,4
2025-01-10,483286.2,738887.0,1222173.2,4
2025-01-13,483286.2,736265.0,1219551.2,4
2025-01-14,483286.2,741547.0,1224833.2,4
2025-01-15,483286.2,742172.0,1225458.2,4
2025-01-16,483286.2,747670.0,1230956.2,4
2025-01-17,483286.2,744522.0,1227808.2,4
2025-01-20,483286.2,737413.0,1220699.2,4
2025-01-21,365592.6,851500.0,1217092.6,5
2025-01-22,304768.79,895293.0,1200061.79,5
2025-01-23,477271.58,724292.0,1201563.58,4
2025-01-24,477271.58,727684.0,1204955.58,4
2025-01-27,477271.58,734977.0,1212248.58,4
2025-02-05,477271.58,726298.0,1203569.58,4
2025-02-06,477271.58,733476.0,1210747.58,4
2025-02-07,477271.58,735903.0,1213174.58,4
2025-02-10,477271.58,736698.0,1213969.58,4
2025-02-11,660732.04,552408.0,1213140.04,3
2025-02-12,441557.07,781822.0,1223379.07,5
2025-02-13,407428.2,812848.0,1220276.2,5
2025-02-14,312636.56,928199.0,1240835.56,5
2025-02-17,311254.55,933583.0,1244837.55,5
2025-02-18,311254.55,935067.0,1246321.55,5
2025-02-19,486428.21,761956.0,1248384.21,4
2025-02-20,484627.19,771237.0,1255864.19,4
2025-02-21,483724.18,794764.0,1278488.18,4
2025-02-24,480101.05,785339.0,1265440.05,5
2025-02-25,364875.1,895232.0,1260107.1,5
2025-02-26,339668.55,924524.0,1264192.55,5
2025-02-27,339668.55,921122.0,1260790.55,5
2025-02-28,339668.55,902397.0,1242065.55,5
2025-03-03,339668.55,907016.0,1246684.55,5
2025-03-04,339668.55,892234.0,1231902.55,5
2025-03-05,339668.55,899693.0,1239361.55,5
2025-03-06,339668.55,914893.0,1254561.55,5
2025-03-07,215195.2,1038358.0,1253553.2,6
2025-03-10,310341.75,935049.0,1245390.75,5
2025-03-11,309182.74,937178.0,1246360.74,5
2025-03-12,309182.74,939685.0,1248867.74,5
2025-03-13,309182.74,939104.0,1248286.74,5
2025-03-14,309182.74,970349.0,1279531.74,5
2025-03-17,348911.56,923731.0,1272642.56,6
2025-03-18,588549.3,704691.0,1293240.3,5
2025-03-19,555204.94,749668.0,1304872.94,5
2025-03-20,604302.19,692820.0,1297122.19,5
2025-03-21,613562.6,660274.0,1273836.6,6
2025-03-24,456411.19,820019.0,1276430.19,6
2025-03-25,219993.09,1046647.0,1266640.09,6
2025-03-26,148377.03,1110917.0,1259294.03,6
2025-03-27,148377.03,1128140.0,1276517.03,6
2025-03-28,22530.32,1249234.0,1271764.32,7
2025-03-31,2933.12,1259421.0,1262354.12,7
2025-04-01,22432.56,1240742.0,1263174.56,7
2025-04-02,22432.56,1228678.0,1251110.56,7
2025-04-03,22432.56,1215697.0,1238129.56,7
2025-04-07,22432.56,1139420.0,1161852.56,7
2025-04-08,795349.69,378656.0,1174005.69,2
2025-04-09,795349.69,382136.0,1177485.69,2
2025-04-10,795349.69,384760.0,1180109.69,2
2025-04-11,795349.69,383368.0,1178717.69,2
2025-04-14,795349.69,382032.0,1177381.69,2
2025-04-15,678999.45,498470.0,1177469.45,3
2025-04-16,620484.24,561120.0,1181604.24,3
2025-04-17,620484.24,558120.0,1178604.24,3
2025-04-18,620484.24,555738.0,1176222.24,3
2025-04-21,620484.24,556770.0,1177254.24,3
2025-04-22,620484.24,565446.0,1185930.24,3
2025-04-23,620484.24,563406.0,1183890.24,3
2025-04-24,508711.18,674996.0,1183707.18,4
2025-04-25,471701.56,708124.0,1179825.56,4
2025-04-28,471701.56,703618.0,1175319.56,4
2025-04-29,471701.56,697794.0,1169495.56,4
2025-04-30,613553.67,559004.0,1172557.67,3
2025-05-06,613553.67,556236.0,1169789.67,3
2025-05-07,613553.67,559818.0,1173371.67,3
2025-05-08,613553.67,558442.0,1171995.67,3
2025-05-09,497963.62,682574.0,1180537.62,4
2025-05-12,388435.14,784534.0,1172969.14,5
2025-05-13,362585.79,815214.0,1177799.79,5
2025-05-14,188828.63,1003877.0,1192705.63,6
2025-05-15,135152.67,1062014.0,1197166.67,6
2025-05-16,6930.65,1187656.0,1194586.65,7
2025-05-19,4480.63,1189250.0,1193730.63,7
2025-05-20,4480.63,1203127.0,1207607.63,7
2025-05-21,3652.62,1214622.0,1218274.62,7
2025-05-22,3652.62,1218596.0,1222248.62,7
2025-05-23,3652.62,1206753.0,1210405.62,7
2025-05-26,2828.61,1190870.0,1193698.61,7
2025-05-27,2828.61,1187021.0,1189849.61,7
2025-05-28,2828.61,1193190.0,1196018.61,7
2025-05-29,3109.1,1191578.0,1194687.1,7
2025-05-30,810.08,1193021.0,1193831.08,8
2025-06-03,810.08,1191622.0,1192432.08,8
2025-06-04,810.08,1193727.0,1194537.08,8
2025-06-05,810.08,1188280.0,1189090.08,8
2025-06-06,810.08,1190681.0,1191491.08,8
2025-06-09,810.08,1197309.0,1198119.08,8
2025-06-10,810.08,1201199.0,1202009.08,8
2025-06-11,810.08,1210614.0,1211424.08,8
2025-06-12,810.08,1212239.0,1213049.08,8
2025-06-13,51599.35,1156944.0,1208543.35,7
2025-06-16,17665.53,1193827.0,1211492.53,7
2025-06-17,1154.36,1203059.0,1204213.36,7
2025-06-18,1154.36,1199253.0,1200407.36,7
2025-06-19,1154.36,1194600.0,1195754.36,7
2025-06-20,1154.36,1199755.0,1200909.36,7
2025-06-23,1154.36,1203325.0,1204479.36,7
2025-06-24,1154.36,1212463.0,1213617.36,7
2025-06-25,361.35,1222193.0,1222554.35,8
2025-06-26,361.35,1218745.0,1219106.35,8
2025-06-27,361.35,1200394.0,1200755.35,8
2025-06-30,797.89,1200227.0,1201024.89,8
2025-07-01,1490.52,1211865.0,1213355.52,7
2025-07-02,288.51,1212417.0,1212705.51,7
2025-07-03,288.51,1211917.0,1212205.51,7
2025-07-04,288.51,1221360.0,1221648.51,7
2025-07-07,288.51,1219630.0,1219918.51,7
2025-07-08,288.51,1221365.0,1221653.51,7
2025-07-09,288.51,1218043.0,1218331.51,7
2025-07-10,288.51,1235386.0,1235674.51,7
2025-07-11,288.51,1244363.0,1244651.51,7
2025-07-14,1874.94,1251695.0,1253569.94,8
2025-07-15,154.01,1244930.0,1245084.01,8
2025-07-16,967.86,1240038.0,1241005.86,8
2025-07-17,2539.67,1239772.0,1242311.67,9
2025-07-18,131.43,1241030.0,1241161.43,9
2025-07-21,131.43,1241792.0,1241923.43,9
2025-07-22,131.43,1240095.0,1240226.43,9
2025-07-23,131.43,1242569.0,1242700.43,9
2025-07-24,41692.87,1199596.0,1241288.87,8
2025-07-25,1701.88,1226149.0,1227850.88,9
2025-07-28,1701.88,1252747.0,1254448.88,9
2025-07-29,1354.85,1261349.0,1262703.85,9
2025-07-30,529.84,1258410.0,1258939.84,9
2025-07-31,116.84,1231023.0,1231139.84,9
2025-08-01,116.84,1217585.0,1217701.84,9
2025-08-04,116.84,1222152.0,1222268.84,9
2025-08-05,116.84,1232063.0,1232179.84,9
2025-08-06,29860.77,1200279.0,1230139.77,9
2025-08-07,53978.43,1171145.0,1225123.43,9
2025-08-08,1647.62,1220126.0,1221773.62,9
2025-08-11,1647.62,1222524.0,1224171.62,9
2025-08-12,4516.39,1219957.0,1224473.39,9
2025-08-13,136.35,1239620.0,1239756.35,9
2025-08-14,136.35,1243140.0,1243276.35,9
2025-08-15,7930.37,1247624.0,1255554.37,9
2025-08-18,6755.87,1250419.0,1257174.87,8
2025-08-19,6755.87,1227579.0,1234334.87,8
2025-08-20,6755.87,1241651.0,1248406.87,8
2025-08-21,6755.87,1247639.0,1254394.87,8
2025-08-22,5134.85,1275740.0,1280874.85,8
2025-08-25,5134.85,1293389.0,1298523.85,8
2025-08-26,144.8,1287410.0,1287554.8,8
2025-08-27,144.8,1254256.0,1254400.8,8
2025-08-28,1762.82,1260230.0,1261992.82,8
2025-08-29,1762.82,1303626.0,1305388.82,8
2025-09-01,1762.82,1312314.0,1314076.82,8
2025-09-02,126353.19,1183013.0,1309366.19,8
2025-09-03,4060.1,1292045.0,1296105.1,9
2025-09-04,2483.52,1272232.0,1274715.52,9
2025-09-05,5318.44,1303911.0,1309229.44,9
2025-09-08,5318.44,1313444.0,1318762.44,9
2025-09-09,53.99,1306530.0,1306583.99,9
2025-09-10,53.99,1299965.0,1300018.99,9
2025-09-11,3217.19,1303652.0,1306869.19,9
2025-09-12,3217.19,1299870.0,1303087.19,9
2025-09-15,961.17,1319829.0,1320790.17,9
2025-09-16,6325.52,1307557.0,1313882.52,9
2025-09-17,267676.16,1059828.0,1327504.16,8
2025-09-18,267676.16,1050154.0,1317830.16,8
2025-09-19,273197.34,1044890.0,1318087.34,7
2025-09-22,273197.34,1044898.0,1318095.34,7
2025-09-23,554855.12,751831.0,1306686.12,5
2025-09-24,554855.12,758916.0,1313771.12,5
2025-09-25,554855.12,768228.0,1323083.12,5
2025-09-26,554855.12,750000.0,1304855.12,5
2025-09-29,554855.12,755505.0,1310360.12,5
2025-09-30,554855.12,775700.0,1330555.12,5
2025-10-09,554855.12,783331.0,1338186.12,5
2025-10-10,554855.12,749851.0,1304706.12,5
2025-10-13,425021.37,862779.0,1287800.37,6
2025-10-14,518550.23,749730.0,1268280.23,5
2025-10-15,871022.15,404535.0,1275557.15,3
2025-10-16,871022.15,400614.0,1271636.15,3
