date,cash,market_value,equity,positions
2024-06-18,407763.88,567135.0,974898.88,4
2024-06-19,550151.59,424531.0,974682.59,3
2024-06-20,550151.59,425116.0,975267.59,3
2024-06-21,550151.59,428024.0,978175.59,3
2024-06-24,514847.42,459255.0,974102.42,3
2024-06-25,558101.14,417481.0,975582.14,3
2024-06-26,558101.14,416035.0,974136.14,3
2024-06-27,558101.14,415666.0,973767.14,3
2024-06-28,558101.14,416510.0,974611.14,3
2024-07-01,461349.99,516262.0,977611.99,4
2024-07-02,461349.99,518742.0,980091.99,4
2024-07-03,266705.4,710402.0,977107.4,6
2024-07-04,220998.52,757577.0,978575.52,6
2024-07-05,218603.5,754159.0,972762.5,6
2024-07-08,407309.96,574490.0,981799.96,4
2024-07-09,407309.96,581075.0,988384.96,4
2024-07-10,310768.86,672807.0,983575.86,5
2024-07-11,264444.82,717741.0,982185.82,5
2024-07-12,305144.02,680042.0,985186.02,5
2024-07-15,157973.76,825446.0,983419.76,6
2024-07-16,248648.79,732617.0,981265.79,5
2024-07-17,335293.63,643551.0,978844.63,5
2024-07-18,427916.13,553103.0,981019.13,5
2024-07-19,449249.9,534709.0,983958.9,5
2024-07-22,400309.18,585189.0,985498.18,5
2024-07-23,351656.53,619946.0,971602.53,5
2024-07-24,284402.05,682804.0,967206.05,5
2024-07-25,284402.05,682778.0,967180.05,5
2024-07-26,284402.05,681470.0,965872.05,5
2024-07-29,378814.25,581837.0,960651.25,4
2024-07-30,378814.25,579275.0,958089.25,4
2024-07-31,378814.25,586489.0,965303.25,4
2024-08-01,192271.76,766019.0,958290.76,6
2024-08-02,192271.76,757688.0,949959.76,6
2024-08-05,192271.76,753378.0,945649.76,6
2024-08-06,473977.5,473580.0,947557.5,4
2024-08-07,473977.5,471107.0,945084.5,4
2024-08-08,427644.46,518912.0,946556.46,4
2024-08-09,427644.46,513688.0,941332.46,4
2024-08-12,427644.46,515573.0,943217.46,4
2024-08-13,427644.46,513829.0,941473.46,4
2024-08-14,427644.46,510109.0,937753.46,4
2024-08-15,515159.89,427236.0,942395.89,3
2024-08-16,515159.89,426670.0,941829.89,3
2024-08-19,515159.89,423398.0,938557.89,3
2024-08-20,515159.89,422648.0,937807.89,3
2024-08-21,515159.89,423240.0,938399.89,3
2024-08-22,515159.89,429445.0,944604.89,3
2024-08-23,332002.27,615557.0,947559.27,5
2024-08-26,240712.54,701699.0,942411.54,6
2024-08-27,240712.54,701107.0,941819.54,6
2024-08-28,240712.54,698343.0,939055.54,6
2024-08-29,381205.68,554450.0,935655.68,5
2024-08-30,609497.05,328742.0,938239.05,3
2024-09-02,442935.76,490583.0,933518.76,5
2024-09-03,235236.77,703824.0,939060.77,7
2024-09-04,185177.84,752988.0,938165.84,7
2024-09-05,269327.08,670890.0,940217.08,6
2024-09-06,224795.5,710585.0,935380.5,6
2024-09-09,224795.5,703756.0,928551.5,6
2024-09-10,351706.98,572745.0,924451.98,5
2024-09-11,351706.98,580989.0,932695.98,5
2024-09-12,314097.2,617518.0,931615.2,5
2024-09-13,222119.29,705577.0,927696.29,6
2024-09-18,107519.49,829976.0,937495.49,7
2024-09-19,37990.41,905453.0,943443.41,7
2024-09-20,37990.41,898925.0,936915.41,7
2024-09-23,37990.41,903308.0,941298.41,7
2024-09-24,4381.67,969805.0,974186.67,7
2024-09-25,168.63,992520.0,992688.63,8
2024-09-26,168.63,1034992.0,1035160.63,8
2024-09-27,168.63,1095952.0,1096120.63,8
2024-09-30,114853.02,1074105.0,1188958.02,9
2024-10-08,615860.98,672461.0,1288321.98,9
2024-10-09,766656.4,480649.0,1247305.4,9
2024-10-10,646225.5,610403.0,1256628.5,9
2024-10-11,360339.36,868879.0,1229218.36,10
2024-10-14,110430.34,1137365.0,1247795.34,10
2024-10-15,2033.08,1212731.0,1214764.08,10
2024-10-16,2033.08,1195940.0,1197973.08,10
2024-10-17,2033.08,1181248.0,1183281.08,10
2024-10-18,2033.08,1217831.0,1219864.08,10
2024-10-21,2033.08,1220489.0,1222522.08,10
2024-10-22,2033.08,1229366.0,1231399.08,10
2024-10-23,2033.08,1237765.0,1239798.08,10
2024-10-24,2033.08,1215888.0,1217921.08,10
2024-10-25,2033.08,1229354.0,1231387.08,10
2024-10-28,860.07,1233661.0,1234521.07,10
2024-10-29,860.07,1220597.0,1221457.07,10
2024-10-30,860.07,1214834.0,1215694.07,10
2024-10-31,860.07,1207297.0,1208157.07,10
2024-11-01,860.07,1204211.0,1205071.07,10
2024-11-04,860.07,1221831.0,1222691.07,10
2024-11-05,860.07,1245190.0,1246050.07,10
2024-11-06,860.07,1228650.0,1229510.07,10
2024-11-07,860.07,1263500.0,1264360.07,10
2024-11-08,860.07,1246342.0,1247202.07,10
2024-11-11,860.07,1247948.0,1248808.07,10
2024-11-12,860.07,1246419.0,1247279.07,10
2024-11-13,860.07,1255177.0,1256037.07,10
2024-11-14,47557.95,1191594.0,1239151.95,10
2024-11-15,4362.72,1217356.0,1221718.72,10
2024-11-18,1252.69,1215267.0,1216519.69,10
2024-11-19,1252.69,1216670.0,1217922.69,10
2024-11-20,1252.69,1229945.0,1231197.69,10
2024-11-21,85.68,1224724.0,1224809.68,10
2024-11-22,85.68,1189935.0,1190020.68,10
2024-11-25,73202.8,1110855.0,1184057.8,10
2024-11-26,23836.69,1162044.0,1185880.69,10
2024-11-27,23836.69,1182557.0,1206393.69,10
2024-11-28,23836.69,1171209.0,1195045.69,10
2024-11-29,23836.69,1184910.0,1208746.69,10
2024-12-02,23836.69,1187912.0,1211748.69,10
2024-12-03,23836.69,1190032.0,1213868.69,10
2024-12-04,23836.69,1180625.0,1204461.69,10
2024-12-05,23836.69,1174997.0,1198833.69,10
2024-12-06,23836.69,1198209.0,1222045.69,10
2024-12-09,2187.47,1220163.0,1222350.47,10
2024-12-10,2187.47,1228423.0,1230610.47,10
2024-12-11,1821.29,1223933.0,1225754.29,9
2024-12-12,1821.29,1236788.0,1238609.29,9
2024-12-13,1821.29,1211337.0,1213158.29,9
2024-12-16,534.6,1200636.0,1201170.6,9
2024-12-17,2808.72,1202196.0,1205004.72,10
2024-12-18,2808.72,1210901.0,1213709.72,10
2024-12-19,2808.72,1205858.0,1208666.72,10
2024-12-20,116682.48,1084625.0,1201307.48,9
2024-12-23,6473.83,1203305.0,1209778.83,9
2024-12-24,574.77,1225680.0,1226254.77,9
2024-12-25,574.77,1224355.0,1224929.77,9
2024-12-26,574.77,1217633.0,1218207.77,9
2024-12-27,574.77,1212957.0,1213531.77,9
2024-12-30,18269.75,1206233.0,1224502.75,8
2024-12-31,378.57,1214076.0,1214454.57,9
2025-01-02,19716.38,1172238.0,1191954.38,8
2025-01-03,71851.83,1116427.0,1188278.83,7
2025-01-06,71851.83,1122931.0,1194782.83,7
2025-01-07,71851.83,1118948.0,1190799.83,7
2025-01-08,469359.48,731423.0,1200782.48,4
2025-01-09,469359.48,726917.0,1196276.48,4
2025-01-10,469359.48,720226.0,1189585.48,4
2025-01-13,469359.48,717751.0,1187110.48,4
2025-01-14,469359.48,722977.0,1192336.48,4
2025-01-15,354039.51,835602.0,1189641.51,5
2025-01-16,354039.51,841506.0,1195545.51,5
2025-01-17,465716.57,725987.0,1191703.57,4
2025-01-20,465716.57,718988.0,1184704.57,4
2025-01-21,122194.28,1058530.0,1180724.28,7
2025-01-22,9885.09,1150994.0,1160879.09,8
2025-01-23,177435.65,982605.0,1160040.65,7
2025-01-24,232695.62,932592.0,1165287.62,6
2025-01-27,232695.62,937709.0,1170404.62,6
2025-02-05,232695.62,928622.0,1161317.62,6
2025-02-06,333019.32,835554.0,1168573.32,5
2025-02-07,333019.32,837880.0,1170899.32,5
2025-02-10,234920.82,936960.0,1171880.82,6
2025-02-11,411042.87,759747.0,1170789.87,5
2025-02-12,322796.93,860021.0,1182817.93,5
2025-02-13,288668.06,890229.0,1178897.06,5
2025-02-14,182676.85,1019455.0,1202131.85,6
2025-02-17,62701.79,1144844.0,1207545.79,7
2025-02-18,62238.79,1147762.0,1210000.79,7
2025-02-19,231764.75,980339.0,1212103.75,6
2025-02-20,229963.73,987579.0,1217542.73,6
2025-02-21,108058.16,1137661.0,1245719.16,7
2025-02-24,151424.32,1079023.0,1230447.32,7
2025-02-25,3155.77,1217046.0,1220201.77,8
2025-02-26,96000.43,1129699.0,1225699.43,7
2025-02-27,96000.43,1127541.0,1223541.43,7
2025-02-28,2178.04,1195116.0,1197294.04,8
2025-03-03,93098.89,1108798.0,1201896.89,7
2025-03-04,185935.28,1000625.0,1186560.28,6
2025-03-05,185935.28,1008433.0,1194368.28,6
2025-03-06,66666.28,1143338.0,1210004.28,7
2025-03-07,6174.56,1200862.0,1207036.56,7
2025-03-10,161964.17,1036488.0,1198452.17,6
2025-03-11,279005.16,919209.0,1198214.16,5
2025-03-12,52256.23,1145641.0,1197897.23,7
2025-03-13,169811.82,1027061.0,1196872.82,6
2025-03-14,169811.82,1064576.0,1234387.82,6
2025-03-17,209415.56,1017652.0,1227067.56,7
2025-03-18,442146.55,804713.0,1246859.55,6
2025-03-19,285202.06,971491.0,1256693.06,7
2025-03-20,231251.49,1012169.0,1243420.49,8
2025-03-21,180352.42,1038442.0,1218794.42,9
2025-03-24,298434.95,923377.0,1221811.95,7
2025-03-25,235357.17,978493.0,1213850.17,7
2025-03-26,228693.1,986349.0,1215042.1,7
2025-03-27,108853.95,1125038.0,1233891.95,8
2025-03-28,50770.85,1179968.0,1230738.85,8
2025-03-31,48283.83,1177085.0,1225368.83,8
2025-04-01,164328.76,1061953.0,1226281.76,7
2025-04-02,164328.76,1051595.0,1215923.76,7
2025-04-03,156863.69,1045021.0,1201884.69,7
2025-04-07,1917.42,1129681.0,1131598.42,9
2025-04-08,733327.14,411880.0,1145207.14,3
2025-04-09,733327.14,415884.0,1149211.14,3
2025-04-10,627459.62,524408.0,1151867.62,4
2025-04-11,627459.62,521854.0,1149313.62,4
2025-04-14,623591.34,522991.0,1146582.34,4
2025-04-15,568324.98,578358.0,1146682.98,4
2025-04-16,512735.53,635595.0,1148330.53,4
2025-04-17,495150.35,649586.0,1144736.35,4
2025-04-18,389514.89,751489.0,1141003.89,5
2025-04-21,382291.16,757644.0,1139935.16,5
2025-04-22,381716.79,767728.0,1149444.79,5
2025-04-23,491613.21,661699.0,1153312.21,4
2025-04-24,451430.5,701183.0,1152613.5,4
2025-04-25,338673.19,810727.0,1149400.19,5
2025-04-28,338673.19,805946.0,1144619.19,5
2025-04-29,338673.19,799719.0,1138392.19,5
2025-04-30,592859.86,548830.0,1141689.86,3
2025-05-06,481485.91,657187.0,1138672.91,4
2025-05-07,371957.43,768953.0,1140910.43,5
2025-05-08,371957.43,768616.0,1140573.43,5
2025-05-09,38179.68,1112812.0,1150991.68,8
2025-05-12,1670.19,1146390.0,1148060.19,8
2025-05-13,12389.65,1141751.0,1154140.65,8
2025-05-14,3867.56,1170551.0,1174418.56,8
2025-05-15,3867.56,1173496.0,1177363.56,8
2025-05-16,2212.54,1171247.0,1173459.54,8
2025-05-19,4244.77,1166881.0,1171125.77,7
2025-05-20,4244.77,1180264.0,1184508.77,7
2025-05-21,3416.76,1191764.0,1195180.76,7
2025-05-22,5047.83,1195495.0,1200542.83,8
2025-05-23,1103.5,1189124.0,1190227.5,9
2025-05-26,279.49,1174275.0,1174554.49,9
2025-05-27,279.49,1170161.0,1170440.49,9
2025-05-28,279.49,1173298.0,1173577.49,9
2025-05-29,34162.61,1138910.0,1173072.61,8
2025-05-30,428.13,1170294.0,1170722.13,9
2025-06-03,428.13,1169386.0,1169814.13,9
2025-06-04,428.13,1171122.0,1171550.13,9
2025-06-05,428.13,1167355.0,1167783.13,9
2025-06-06,428.13,1169107.0,1169535.13,9
2025-06-09,384.53,1175460.0,1175844.53,8
2025-06-10,384.53,1178533.0,1178917.53,8
2025-06-11,384.53,1188424.0,1188808.53,8
2025-06-12,384.53,1191384.0,1191768.53,8
2025-06-13,37687.6,1151043.0,1188730.6,7
2025-06-16,37687.6,1153876.0,1191563.6,7
2025-06-17,1129.09,1184138.0,1185267.09,7
2025-06-18,1129.09,1180379.0,1181508.09,7
2025-06-19,1129.09,1175717.0,1176846.09,7
2025-06-20,1129.09,1181076.0,1182205.09,7
2025-06-23,1129.09,1184683.0,1185812.09,7
2025-06-24,1129.09,1193716.0,1194845.09,7
2025-06-25,336.08,1203229.0,1203565.08,8
2025-06-26,336.08,1200922.0,1201258.08,8
2025-06-27,336.08,1182532.0,1182868.08,8
2025-06-30,336.08,1182962.0,1183298.08,8
2025-07-01,1350.03,1193395.0,1194745.03,8
2025-07-02,114.02,1193850.0,1193964.02,8
2025-07-03,114.02,1193650.0,1193764.02,8
2025-07-04,114.02,1202899.0,1203013.02,8
2025-07-07,114.02,1201571.0,1201685.02,8
2025-07-08,114.02,1203389.0,1203503.02,8
2025-07-09,906.66,1198288.0,1199194.66,8
2025-07-10,213.9,1218293.0,1218506.9,8
2025-07-11,91.77,1227849.0,1227940.77,8
2025-07-14,3218.61,1230662.0,1233880.61,8
2025-07-15,2700.76,1222066.0,1224766.76,9
2025-07-16,963.58,1219262.0,1220225.58,9
2025-07-17,5347.42,1217997.0,1223344.42,9
2025-07-18,545.15,1223851.0,1224396.15,9
2025-07-21,545.15,1229143.0,1229688.15,9
2025-07-22,545.15,1229092.0,1229637.15,9
2025-07-23,545.15,1237809.0,1238354.15,9
2025-07-24,1596.4,1235825.0,1237421.4,9
2025-07-25,5634.54,1218001.0,1223635.54,9
2025-07-28,5634.54,1241509.0,1247143.54,9
2025-07-29,40981.12,1212154.0,1253135.12,9
2025-07-30,1752.12,1250626.0,1252378.12,9
2025-07-31,523.11,1224830.0,1225353.11,9
2025-08-01,523.11,1211701.0,1212224.11,9
2025-08-04,105643.16,1109042.0,1214685.16,8
2025-08-05,52129.24,1172425.0,1224554.24,9
2025-08-06,98479.99,1124460.0,1222939.99,9
2025-08-07,121736.3,1098534.0,1220270.3,9
2025-08-08,61467.16,1155650.0,1217117.16,9
2025-08-11,6973.0,1213200.0,1220173.0,9
2025-08-12,686.68,1219956.0,1220642.68,9
2025-08-13,686.68,1236125.0,1236811.68,9
2025-08-14,686.68,1237459.0,1238145.68,9
2025-08-15,6747.59,1242753.0,1249500.59,9
2025-08-18,2988.41,1246860.0,1249848.41,8
2025-08-19,2988.41,1220246.0,1223234.41,8
2025-08-20,2988.41,1235104.0,1238092.41,8
2025-08-21,2988.41,1241055.0,1244043.41,8
2025-08-22,2579.41,1266738.0,1269317.41,8
2025-08-25,2579.41,1288271.0,1290850.41,8
2025-08-26,31.38,1277811.0,1277842.38,9
2025-08-27,31.38,1248322.0,1248353.38,9
2025-08-28,5305.33,1251645.0,1256950.33,8
2025-08-29,362.28,1295662.0,1296024.28,8
2025-09-01,362.28,1308567.0,1308929.28,8
2025-09-02,672.73,1301629.0,1302301.73,8
2025-09-03,5908.68,1285965.0,1291873.68,8
2025-09-04,430.29,1266307.0,1266737.29,9
2025-09-05,4878.97,1297766.0,1302644.97,9
2025-09-08,4878.97,1306225.0,1311103.97,9
2025-09-09,4678.72,1295050.0,1299728.72,9
2025-09-10,2229.7,1290055.0,1292284.7,9
2025-09-11,5392.9,1293711.0,1299103.9,9
2025-09-12,5392.9,1290326.0,1295718.9,9
2025-09-15,3136.88,1310582.0,1313718.88,9
2025-09-16,7898.06,1298795.0,1306693.06,9
2025-09-17,275102.25,1045237.0,1320339.25,8
2025-09-18,275102.25,1035230.0,1310332.25,8
2025-09-19,280623.43,1030271.0,1310894.43,7
2025-09-22,280623.43,1030438.0,1311061.43,7
2025-09-23,585434.59,714234.0,1299668.59,5
2025-09-24,585434.59,721024.0,1306458.59,5
2025-09-25,585434.59,730974.0,1316408.59,5
2025-09-26,585434.59,712080.0,1297514.59,5
2025-09-29,585434.59,717816.0,1303250.59,5
2025-09-30,455196.74,867108.0,1322304.74,6
2025-10-09,455196.74,873655.0,1328851.74,6
2025-10-10,455196.74,840226.0,1295422.74,6
2025-10-13,327723.61,949230.0,1276953.61,7
2025-10-14,510744.4,746528.0,1257272.4,5
2025-10-15,863216.32,401266.0,1264482.32,3
