date,cash,market_value,equity,positions
2024-05-29,2431.0,1020713.0,1023144.0,9
2024-05-30,353.98,1017793.0,1018146.98,9
2024-05-31,353.98,1014664.0,1015017.98,9
2024-06-03,353.98,1025537.0,1025890.98,9
2024-06-04,30755.45,1000294.0,1031049.45,8
2024-06-05,28297.43,997920.0,1026217.43,8
2024-06-06,28297.43,999094.0,1027391.43,8
2024-06-07,28297.43,993038.0,1021335.43,8
2024-06-11,141611.25,873025.0,1014636.25,7
2024-06-12,264912.47,751418.0,1016330.47,6
2024-06-13,264912.47,753417.0,1018329.47,6
2024-06-14,377341.96,629576.0,1006917.96,5
2024-06-17,546259.49,457821.0,1004080.49,4
2024-06-18,571800.06,433422.0,1005222.06,4
2024-06-19,676152.69,329426.0,1005578.69,3
2024-06-20,676152.69,331290.0,1007442.69,3
2024-06-21,676152.69,335925.0,1012077.69,3
2024-06-24,676152.69,330246.0,1006398.69,3
2024-06-25,695414.47,310712.0,1006126.47,3
2024-06-26,670207.92,335030.0,1005237.92,3
2024-06-27,619990.87,385496.0,1005486.87,3
2024-06-28,595184.42,411253.0,1006437.42,3
2024-07-01,495345.47,513983.0,1009328.47,4
2024-07-02,495345.47,516604.0,1011949.47,4
2024-07-03,398306.25,609624.0,1007930.25,5
2024-07-04,299675.61,709937.0,1009612.61,6
2024-07-05,249472.56,754330.0,1003802.56,6
2024-07-08,441561.46,571185.0,1012746.46,4
2024-07-09,441561.46,577644.0,1019205.46,4
2024-07-10,341572.47,672795.0,1014367.47,5
2024-07-11,291939.56,720882.0,1012821.56,5
2024-07-12,335802.86,680093.0,1015895.86,5
2024-07-15,187608.34,826175.0,1013783.34,6
2024-07-16,281464.96,730065.0,1011529.96,5
2024-07-17,361296.15,647724.0,1009020.15,5
2024-07-18,454890.9,556271.0,1011161.9,5
2024-07-19,476224.67,538021.0,1014245.67,5
2024-07-22,427283.95,588632.0,1015915.95,5
2024-07-23,378631.3,623130.0,1001761.3,5
2024-07-24,305241.22,692070.0,997311.22,5
2024-07-25,303352.2,693947.0,997299.2,5
2024-07-26,303352.2,692655.0,996007.2,5
2024-07-29,397764.4,592930.0,990694.4,4
2024-07-30,397764.4,590382.0,988146.4,4
2024-07-31,397764.4,597832.0,995596.4,4
2024-08-01,300702.17,688397.0,989099.17,5
2024-08-02,203662.95,777303.0,980965.95,6
2024-08-05,203662.95,772938.0,976600.95,6
2024-08-06,487686.93,490890.0,978576.93,4
2024-08-07,487686.93,488278.0,975964.93,4
2024-08-08,441353.89,536119.0,977472.89,4
2024-08-09,441353.89,530701.0,972054.89,4
2024-08-12,441353.89,532653.0,974006.89,4
2024-08-13,441353.89,530860.0,972213.89,4
2024-08-14,441353.89,526956.0,968309.89,4
2024-08-15,532847.3,440253.0,973100.3,3
2024-08-16,532847.3,439674.0,972521.3,3
2024-08-19,532847.3,436294.0,969141.3,3
2024-08-20,532847.3,435517.0,968364.3,3
2024-08-21,532847.3,436122.0,968969.3,3
2024-08-22,532847.3,442481.0,975328.3,3
2024-08-23,532847.3,442766.0,975613.3,3
2024-08-26,437210.44,531628.0,968838.44,4
2024-08-27,437210.44,532044.0,969254.44,4
2024-08-28,437210.44,531651.0,968861.44,4
2024-08-29,583249.36,385380.0,968629.36,3
2024-08-30,723542.66,246908.0,970450.66,2
2024-09-02,553142.37,411780.0,964922.37,4
2024-09-03,319216.57,649399.0,968615.57,6
2024-09-04,197431.91,770354.0,967785.91,7
2024-09-05,286404.95,683554.0,969958.95,6
2024-09-06,284455.93,680954.0,965409.93,6
2024-09-09,284455.93,675410.0,959865.93,6
2024-09-10,369063.57,587123.0,956186.57,5
2024-09-11,369063.57,595484.0,964547.57,5
2024-09-12,331453.79,631939.0,963392.79,5
2024-09-13,235476.84,724001.0,959477.84,6
2024-09-18,209968.2,757192.0,967160.2,6
2024-09-19,90586.17,885058.0,975644.17,7
2024-09-20,45137.36,924062.0,969199.36,7
2024-09-23,45137.36,928716.0,973853.36,7
2024-09-24,3126.44,1004621.0,1007747.44,7
2024-09-25,1017.42,1025712.0,1026729.42,8
2024-09-26,1017.42,1069531.0,1070548.42,8
2024-09-27,1017.42,1132725.0,1133742.42,8
2024-09-30,122746.53,1106950.0,1229696.53,9
2024-10-08,644004.08,687912.0,1331916.08,9
2024-10-09,799045.59,491150.0,1290195.59,9
2024-10-10,759833.57,537082.0,1296915.57,9
2024-10-11,541754.04,729866.0,1271620.04,10
2024-10-14,307082.53,978379.0,1285461.53,10
2024-10-15,203869.62,1055166.0,1259035.62,10
2024-10-16,100581.32,1143367.0,1243948.32,10
2024-10-17,923.42,1228405.0,1229328.42,10
2024-10-18,923.42,1267138.0,1268061.42,10
2024-10-21,80.41,1272019.0,1272099.41,10
2024-10-22,80.41,1279722.0,1279802.41,10
2024-10-23,80.41,1289609.0,1289689.41,10
2024-10-24,80.41,1266033.0,1266113.41,10
2024-10-25,80.41,1282774.0,1282854.41,10
2024-10-28,80.41,1286821.0,1286901.41,10
2024-10-29,80.41,1273921.0,1274001.41,10
2024-10-30,80.41,1267988.0,1268068.41,10
2024-10-31,80.41,1260056.0,1260136.41,10
2024-11-01,80.41,1255289.0,1255369.41,10
2024-11-04,80.41,1275002.0,1275082.41,10
2024-11-05,80.41,1300443.0,1300523.41,10
2024-11-06,80.41,1285176.0,1285256.41,10
2024-11-07,80.41,1322494.0,1322574.41,10
2024-11-08,80.41,1303378.0,1303458.41,10
2024-11-11,80.41,1306688.0,1306768.41,10
2024-11-12,5545.75,1298943.0,1304488.75,10
2024-11-13,7211.77,1304901.0,1312112.77,10
2024-11-14,1943.68,1289631.0,1291574.68,10
2024-11-15,1943.68,1270928.0,1272871.68,10
2024-11-18,1943.68,1265721.0,1267664.68,10
2024-11-19,1943.68,1266885.0,1268828.68,10
2024-11-20,771.67,1281862.0,1282633.67,10
2024-11-21,771.67,1275313.0,1276084.67,10
2024-11-22,771.67,1237238.0,1238009.67,10
2024-11-25,46925.98,1185120.0,1232045.98,10
2024-11-26,46925.98,1188244.0,1235169.98,10
2024-11-27,46925.98,1209398.0,1256323.98,10
2024-11-28,46925.98,1198282.0,1245207.98,10
2024-11-29,46925.98,1211515.0,1258440.98,10
2024-12-02,46925.98,1215187.0,1262112.98,10
2024-12-03,46925.98,1218053.0,1264978.98,10
2024-12-04,46925.98,1208356.0,1255281.98,10
2024-12-05,46925.98,1203073.0,1249998.98,10
2024-12-06,46925.98,1226988.0,1273913.98,10
2024-12-09,263.08,1275046.0,1275309.08,10
2024-12-10,263.08,1282614.0,1282877.08,10
2024-12-11,1359.82,1276898.0,1278257.82,9
2024-12-12,1359.82,1288418.0,1289777.82,9
2024-12-13,1359.82,1262536.0,1263895.82,9
2024-12-16,685.59,1248163.0,1248848.59,9
2024-12-17,4362.83,1248288.0,1252650.83,9
2024-12-18,4362.83,1257445.0,1261807.83,9
2024-12-19,4362.83,1251983.0,1256345.83,9
2024-12-20,65395.2,1183332.0,1248727.2,9
2024-12-23,4080.27,1254249.0,1258329.27,9
2024-12-24,659.24,1274191.0,1274850.24,9
2024-12-25,659.24,1273839.0,1274498.24,9
2024-12-26,659.24,1265685.0,1266344.24,9
2024-12-27,659.24,1261692.0,1262351.24,9
2024-12-30,77287.98,1196450.0,1273737.98,8
2024-12-31,301.19,1263400.0,1263701.19,9
2025-01-02,15881.6,1224303.0,1240184.6,8
2025-01-03,68017.05,1168323.0,1236340.05,7
2025-01-06,68017.05,1175170.0,1243187.05,7
2025-01-07,68017.05,1171008.0,1239025.05,7
2025-01-08,481694.42,767810.0,1249504.42,4
2025-01-09,481694.42,763065.0,1244759.42,4
